date,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
12/3/2022,4.1722,0.0932,0.0763,0.1043,0.0354,0.0717,0.0327,0.0304,0.0775,0.0346,0.1131,0.1089,0.0748,0.0989,0.0985,0.1077,0.0989,0.0813,0.0775,0.1004,0.0966,0.1154,0.1269,0.0652,0.1004,0.0982,0.1146,0.0671,0.1272,0.048,0.1004,0.133,0.1311,0.12,0.1127,0.1215,0.1024,0.0932,0.074,-0.0984,0.0164,0.0893,0.1307,0.0997,0.1035,0.0771,0.0909,0.084,0.115
12/2/2022,3.6398,0.1039,0.0891,0.1135,-0.0069,-0.0021,0.0559,0.0969,0.0768,0.0934,0.0568,0.0725,0.0821,0.117,0.1126,0.0712,0.0877,0.1113,0.0912,0.0943,0.0978,0.1174,0.0891,0.0943,0.0668,0.1157,0.079,0.0254,0.1087,0.0485,0.1074,0.13,0.1052,0.1095,0.1082,0.1152,0.1104,0.0886,0.0969,-0.3357,-0.118,0.0773,0.0843,0.1226,0.0978,0.1109,0.0651,0.0816,0.1226
12/1/2022,4.3119,0.1043,0.0697,0.0804,0.0328,0.0044,0.0759,0.0571,0.021,0.0424,0.0992,0.0918,0.1254,0.0914,0.1128,0.1176,0.0944,0.1095,0.0763,0.0922,0.0793,0.0929,0.108,0.1073,0.0911,0.1198,0.1272,0.056,0.129,0.0774,0.0995,0.1073,0.1305,0.1206,0.1113,0.1231,0.1106,0.0959,0.087,-0.0384,0.0505,0.0841,0.1132,0.1187,0.0855,0.0767,0.1066,0.1139,0.1287
11/30/2022,3.2573,0.0619,0.0405,0.0581,-0.0045,-0.0278,0.0168,-0.0325,0.0562,0.0035,0.0827,-0.0169,0.0647,0.0922,0.0879,0.086,0.078,0.0785,0.0656,0.0794,0.0585,0.0922,0.0742,0.0656,0.0979,0.0822,0.0619,0.1003,0.1088,0.0049,0.0756,0.1273,0.1207,0.1098,0.1188,0.1254,0.0998,0.0747,0.0742,-0.051,0.0433,0.0661,0.049,0.1055,0.1207,0.0789,0.114,0.0713,0.1164
11/29/2022,2.7298,0.0707,0.085,0.037,0.0091,-0.0325,0.0592,0.0497,0.0386,0.0802,-0.0152,0.0165,0.0634,0.1003,0.0628,0.0628,0.057,0.0976,0.065,0.0444,0.0412,0.0908,0.0813,0.0244,0.0818,0.1071,0.0797,0.0955,0.1103,0.0022,0.0581,0.0955,0.1177,0.1277,0.1055,0.0881,0.0871,0.0465,0.065,-0.345,-0.1233,0.1082,0.1171,0.0971,0.0455,0.0934,0.0892,0.095,0.0955
11/28/2022,2.9365,0.073,0.0745,0.0634,0.0011,-0.0308,0.0482,0.0041,0.0224,-0.0126,0.037,-0.006,0.0548,0.075,0.0846,0.0927,0.0796,0.0538,0.0416,0.0745,0.0745,0.072,0.0958,0.0755,0.0765,0.1084,0.0608,0.1125,0.115,0.0492,0.0857,0.11,0.1186,0.0988,0.1165,0.0988,0.0877,0.0659,0.0887,-0.194,-0.0377,0.0932,0.1008,0.0583,0.0953,0.0659,0.0512,0.0776,0.0841
11/27/2022,4.0019,0.1171,0.0631,0.1171,0.0739,-0.0328,0.0411,0.0899,0.0803,0.0519,0.0463,0.0787,0.0567,0.1183,0.0931,0.0951,0.1139,0.1171,0.1115,0.1067,0.1079,0.1111,0.1091,0.0763,0.0787,0.1171,0.0783,0.0399,0.1123,0.1007,0.1115,0.1291,0.1211,0.1231,0.1367,0.1103,0.1031,0.1015,0.1155,-0.2284,-0.0572,0.0591,0.1291,0.0915,0.1007,0.1151,0.0899,0.0787,0.1011
11/26/2022,2.673,0.0932,0.0932,0.0809,0.034,0.0335,0.0074,-0.04,-0.0097,0.0447,0.0889,-0.0256,0.09,0.0686,0.0937,0.0468,0.0383,0.1038,0.0633,0.0665,0.0431,0.0852,0.115,0.0756,0.0409,0.0932,0.0868,0.0718,0.0995,-0.0155,0.0612,0.0958,0.1134,0.0862,0.1054,0.0969,0.0782,0.0404,0.0953,-0.2244,-0.0549,0.0559,0.0441,0.0841,0.0463,0.0596,0.0702,0.0644,0.0878
11/25/2022,2.3165,0.0365,0.0223,0.0479,-0.0203,0.0382,0.0382,-0.0436,0.0007,-0.0101,0.0854,0.0922,0.0234,0.0854,0.0871,0.0951,0.0678,0.0609,0.0899,0.0308,0.0547,0.0894,0.0376,0.0143,0.0382,0.1144,0.0746,0.0212,0.1087,-0.0192,0.0479,0.0888,0.1229,0.1104,0.1121,0.1121,0.0928,0.0547,0.0632,-0.3187,-0.1084,0.0769,0.1104,0.0536,0.0553,0.0752,0.0553,0.0695,0.0808
11/24/2022,2.554,0.0256,0.0316,0.0545,0.0011,-0.0299,0.0332,-0.0299,-0.0506,-0.0125,0.006,0.0632,0.0725,0.0692,0.0681,0.0975,0.0534,0.0741,0.0588,0.085,0.0752,0.0763,0.049,0.0904,0.0398,0.091,0.1089,0.0692,0.1035,-0.0196,0.0855,0.1149,0.1231,0.0964,0.0877,0.0953,0.0899,0.0741,0.0991,-0.1973,-0.0396,0.049,0.0648,0.1095,0.0735,0.0665,0.0229,0.1024,0.0817
11/23/2022,2.2028,0.0501,0.024,0.0884,0.0281,-0.0774,-0.0189,0.0211,0.0119,0.038,-0.0281,-0.0391,0.0096,0.0722,0.0896,0.0443,0.038,0.0872,0.038,0.0617,0.0513,0.0803,0.0832,0.0368,0.0438,0.0803,0.0467,0.0177,0.0907,0.0925,0.0496,0.0913,0.1174,0.0855,0.0971,0.1168,0.0745,0.0664,0.0641,-0.2093,-0.0464,0.0125,0.0942,0.1023,0.0594,0.0704,0.0826,0.0333,0.0791
11/22/2022,3.3661,0.0592,0.0476,0.0916,0.0272,-0.0002,0.011,-0.0043,-0.021,0.0749,0.0675,0.0304,0.1013,0.0744,0.0707,0.1009,0.0981,0.0592,0.0698,0.0624,0.0652,0.0967,0.0972,0.0513,0.0619,0.1055,0.1064,0.0615,0.1036,0.023,0.0897,0.0944,0.124,0.0944,0.1041,0.0985,0.1004,0.106,0.0958,-0.0235,0.0589,0.0782,0.1097,0.0559,0.0656,0.0619,0.0522,0.1009,0.106
11/21/2022,2.9782,0.0456,0.0964,0.0346,-0.0031,-0.0061,0.0245,-0.0292,-0.0242,0.0537,0.0512,0.0351,0.0291,0.0627,0.0718,0.0527,0.0843,0.0461,0.0416,0.0843,0.0763,0.0637,0.0923,0.1084,0.0783,0.121,0.1014,0.0893,0.0979,0.0718,0.0858,0.1094,0.1039,0.0949,0.1079,0.0898,0.0944,0.1079,0.0492,-0.0471,0.0455,0.0451,0.0446,0.0938,0.0632,0.0497,0.0647,0.0517,0.0723
11/20/2022,2.094,0.0633,0.0113,0.0958,-0.0761,0.0273,0.0137,-0.0034,0.0285,-0.0022,-0.033,-0.0365,0.0793,0.0757,0.0692,0.0468,0.0415,0.0787,0.0515,0.0509,0.0497,0.0539,0.0728,0.0562,0.0952,0.0928,0.0539,-0.0111,0.1005,0.0503,0.0769,0.1029,0.0763,0.1023,0.1212,0.1052,0.0852,0.0397,0.071,-0.2107,-0.0472,0.0497,0.0556,0.0533,0.0432,0.0326,0.0267,0.0639,0.0497
11/19/2022,1.2152,0.0086,-0.0192,0.0805,-0.0518,0.0147,-0.1007,-0.0498,-0.0633,-0.0172,0.0045,0.0771,-0.024,0.0439,0.09,0.054,0.0608,0.0411,0.0615,0.0418,0.0513,0.0215,0.0547,0.0344,0.0405,0.0439,0.0975,-0.0165,0.0757,-0.0423,0.0215,0.1232,0.107,0.0635,0.0812,0.109,0.0547,0.0445,0.0059,-0.2833,-0.0883,0.0052,0.052,0.0615,0.0235,0.0513,0.0805,0.0629,0.0262
11/18/2022,2.1299,0.0704,0.0739,0.0223,-0.0634,-0.0898,-0.0763,0.0692,-0.03,0.1015,0.0322,0.0522,0.051,0.0575,0.0575,0.0651,0.0798,0.0522,0.0739,0.0592,0.0422,0.0504,0.0622,0.0223,0.0921,0.0774,0.0692,0.0375,0.0886,0.0229,0.0816,0.0915,0.0692,0.1191,0.0892,0.0739,0.0845,0.0416,0.0956,-0.2739,-0.083,0.0264,0.071,0.0381,0.1062,0.0821,0.0669,0.0369,0.0898
11/17/2022,2.1249,0.0597,0.0832,0.0351,0.0221,-0.0795,0.011,-0.073,0.0545,0.0644,-0.0354,-0.0343,0.0315,0.0609,0.0456,0.0862,0.0456,0.0832,0.0768,0.0362,0.0421,0.075,0.0304,0.0169,0.0404,0.0985,0.0803,0.0086,0.0827,-0.0337,0.0421,0.1062,0.0774,0.1179,0.0891,0.102,0.0674,0.0451,0.0333,-0.1052,0.0126,0.0498,0.0327,0.0832,0.068,0.0521,0.0439,0.0879,0.1044
11/16/2022,1.7109,0.0157,0.0245,0.0761,0.0289,-0.088,0.0057,-0.0082,0.0289,0.056,-0.0321,0.0403,0.0264,0.073,0.0899,0.0472,0.0428,0.0805,0.0453,0.0201,0.0157,0.0271,0.0704,-0.0025,0.039,0.0742,0.0761,0.0466,0.0981,0.005,0.0755,0.0805,0.0818,0.1094,0.0887,0.0887,0.0572,0.0497,0.066,-0.3471,-0.1245,0.0604,0.0428,0.0503,0.0616,0.0434,0.0541,0.0648,0.0849
11/15/2022,2.3781,0.066,0.0908,0.0452,0.0064,-0.1139,-0.0284,-0.0638,-0.0312,0.1071,0.0104,-0.0273,0.0464,0.0733,0.052,0.0874,0.0778,0.0762,0.0947,0.0402,0.0644,0.0424,0.1048,0.0289,0.0801,0.0728,0.1026,0.0475,0.0885,0.0846,0.0739,0.0857,0.1172,0.102,0.0885,0.0868,0.066,0.0267,0.1065,-0.1692,-0.0237,0.0773,0.0357,0.0919,0.0711,0.0509,0.0126,0.0452,0.1071
11/14/2022,2.8741,0.08,0.0334,0.097,0.018,-0.0804,-0.0271,0.0416,0.0631,0.0431,0.0549,0.0713,0.0549,0.0903,0.0621,0.1026,0.056,0.0606,0.0565,0.0539,0.0872,0.0698,0.0636,0.0816,0.077,0.1,0.0595,0.0975,0.1005,0.0493,0.0667,0.0939,0.118,0.1031,0.1277,0.099,0.0949,0.0462,0.0534,-0.1307,-0.0019,0.0493,0.0549,0.0652,0.0713,0.0908,0.0544,0.0503,0.0498
11/13/2022,1.3806,0.0852,0.0356,0.0237,-0.0716,-0.0657,-0.0392,-0.0683,0.0005,-0.0604,0.078,-0.014,0.0819,0.0713,0.0647,0.0138,0.0303,0.0601,0.0416,0.0455,0.0303,0.0574,0.0495,0.0608,0.0356,0.068,0.0945,0.0257,0.0813,0.0608,0.0455,0.0925,0.0886,0.1197,0.1078,0.0958,0.0793,0.076,0.0614,-0.5102,-0.2169,0.078,0.0475,0.0263,0.1038,0.078,0.0707,0.0356,0.0243
11/12/2022,1.0802,-0.0139,-0.0091,0.0089,-0.0195,-0.043,-0.1067,-0.1316,0.0214,0.0428,-0.0368,-0.1046,0.0158,0.056,0.0906,0.0352,0.0407,0.058,-0.007,0.0048,0.0248,0.0262,0.0324,0.04,0.0995,0.0947,0.0227,-0.0638,0.0822,0.0414,0.0241,0.0836,0.0629,0.0906,0.0739,0.094,0.0483,0.0214,0.0497,-0.0776,0.0283,-0.0091,0.029,0.0816,0.0359,0.0601,0.0705,0.0027,0.0082
11/11/2022,1.9391,0.0291,0.0127,0.0721,0.0176,-0.0406,0.0139,0.0424,-0.0594,0.0115,0.0606,-0.0697,0.04,0.0988,0.0788,0.0357,0.0248,0.0533,0.02,0.043,0.0406,0.0873,0.0424,0.0697,0.08,0.0685,0.0939,0.0145,0.0915,-0.0206,0.0782,0.1261,0.0988,0.1224,0.1188,0.1006,0.0794,0.0612,0.0691,-0.286,-0.0898,0.0091,0.0727,0.017,0.0315,0.0194,0.0848,0.0861,0.0873
11/10/2022,1.7422,0.0371,-0.0023,-0.0079,-0.0142,0.0227,0.0021,0.0496,0.0365,0.0171,-0.0242,0.0547,0.0102,0.039,0.0784,0.0277,0.0684,0.0284,0.0578,0.0522,0.0284,0.0672,0.0515,0.0196,0.0033,0.0634,0.0953,0.0265,0.0834,-0.0035,0.0353,0.0647,0.069,0.1078,0.0672,0.0866,0.0816,0.0897,0.0252,-0.2112,-0.0475,0.069,0.0753,0.0134,0.0772,0.0171,0.0246,0.0522,0.0766
11/9/2022,1.5002,0.0367,-0.0017,0.0477,-0.0784,-0.005,-0.0375,-0.0648,-0.0355,0.0087,0.0406,0.0516,0.0289,0.0536,0.0458,0.088,0.0874,0.0328,0.0133,0.0172,0.049,0.0848,0.0328,0.0295,0.0172,0.0471,0.062,0.0627,0.0874,0.0711,0.064,0.0711,0.0659,0.064,0.0809,0.1056,0.075,0.0269,0.0685,-0.3603,-0.132,0.0497,0.0659,0.0978,0.0679,0.012,0.0672,0.0354,0.1017
11/8/2022,1.6544,0.0125,0.0721,0.0499,-0.018,-0.0186,-0.0967,-0.1037,-0.0624,-0.0129,0.0785,-0.0186,0.0778,0.0613,0.0296,0.0867,0.0182,0.0436,0.0226,0.0753,0.0385,0.0277,0.0252,0.0239,0.0239,0.0721,0.0372,-0.0237,0.0912,-0.044,0.0359,0.1102,0.1178,0.0753,0.0715,0.1121,0.0702,0.0245,0.0994,-0.0006,0.0719,0.0772,-0.0123,0.067,0.0226,0.0074,0.0277,0.081,0.0264
11/7/2022,1.2302,0.0712,-0.0053,-0.0114,0.0056,-0.1556,-0.0303,-0.0148,-0.0513,-0.0689,0.0008,-0.0791,-0.0236,0.0306,0.0766,0.078,0.0137,0.0617,0.0529,0.0015,0.0611,0.0678,0.0712,0.0008,0.0306,0.0651,0.0922,0.0421,0.0841,0.0665,0.0299,0.0617,0.0746,0.101,0.0726,0.0644,0.0604,0.078,0.0299,-0.1622,-0.0197,0.08,-0.0283,0.034,0.0699,0.0198,-0.0148,0.0462,0.099
11/6/2022,1.9595,0.0767,0.0742,0.0724,0.0265,-0.0073,-0.0574,0.012,-0.0822,0.0791,-0.0405,-0.0544,0.0428,0.0531,0.0362,0.0893,0.096,0.0845,0.0163,0.0755,0.0585,0.07,0.061,0.0718,0.0326,0.0422,0.0489,0.0289,0.1057,0.0459,0.0755,0.0954,0.0694,0.0996,0.073,0.1135,0.0797,0.0453,0.0253,-0.2227,-0.054,0.0893,0.015,0.0283,0.0761,0.0797,0.006,0.0404,0.0664
11/5/2022,2.6937,0.0696,0.0308,0.0807,-0.0445,-0.0482,0.0234,0.069,-0.0498,0.1019,0.0176,0.017,0.1051,0.1035,0.0897,0.0467,0.0712,0.0685,0.0568,0.0892,0.0913,0.0839,0.0483,0.0414,0.0552,0.0786,0.095,0.0913,0.1014,0.0096,0.069,0.111,0.1168,0.0977,0.0839,0.1078,0.0765,0.0536,0.0855,-0.3017,-0.0988,0.1051,0.0871,0.0844,0.1099,0.0834,0.0462,0.0961,0.086
11/4/2022,1.923,0.0846,0.0269,0.0433,-0.0582,0.0056,-0.0266,-0.0247,-0.0199,0.0457,0.0105,0.0202,0.0865,0.0445,0.0652,0.053,0.0615,0.047,0.036,0.0621,0.0573,0.05,0.0439,0.0524,0.1047,0.0798,0.0409,-0.0035,0.0974,0.033,0.0372,0.0755,0.1065,0.0937,0.0919,0.0804,0.0652,0.1004,0.0348,-0.2022,-0.0424,0.0281,-0.0077,0.0956,0.0257,0.0147,0.0628,0.0907,0.053
11/3/2022,1.8201,0.0091,0.0375,0.0944,-0.0744,-0.1207,-0.0818,-0.0373,-0.0577,0.0418,0.0153,-0.0212,0.0869,0.095,0.0363,0.0832,0.0826,0.0183,0.0598,0.0771,0.0183,0.0944,0.019,0.0165,0.0641,0.0406,0.0839,0.0227,0.0789,-0.0299,0.0499,0.1253,0.0913,0.0851,0.095,0.074,0.0727,0.0696,0.0258,-0.1158,0.0066,0.0443,0.082,0.0876,0.0449,0.0752,0.0196,0.0412,0.0931
11/2/2022,1.758,0.0019,0.0156,0.0905,0.025,-0.0836,-0.0075,0.0549,0.0481,-0.0506,-0.0175,0.03,0.0843,0.0424,0.0331,0.0499,0.0406,0.0293,0.03,0.02,0.0225,0.0943,0.068,0.015,0.0861,0.0424,0.0456,0.0905,0.0799,0.0156,0.0487,0.103,0.0787,0.1161,0.1067,0.0843,0.0787,0.0431,0.0724,-0.1688,-0.0234,0.0375,0.0162,0.0281,0.0449,0.0106,0.0069,0.0368,0.0412
11/1/2022,1.1323,0.054,0.0554,0.0856,-0.0552,-0.1767,-0.005,0.052,0.0018,-0.0325,-0.0332,-0.0311,-0.0057,0.0341,0.0671,0.0121,0.0616,0.0204,-0.003,0.0664,0.0355,0.0259,0.0211,0.063,0.0781,0.0726,0.0279,-0.0462,0.0973,0.0039,0.0499,0.0904,0.0904,0.1049,0.0733,0.0657,0.0657,0.0327,0.0911,-0.2108,-0.0472,-0.0002,-0.0215,0.0211,0.019,0.052,-0.0098,0.0774,0.041
10/31/2022,0.4706,0.0522,0.0485,0.0733,-0.1014,-0.0351,-0.0487,-0.1097,-0.139,0.0168,0.0658,-0.0607,0.0748,0.0575,0.0349,0.0771,0.0725,0.001,0.0153,0.0537,0.0387,0.0387,0.0718,-0.0291,0.0718,0.0191,0.0756,0.0289,0.0861,0.0341,0.0658,0.0703,0.1057,0.0966,0.0658,0.0771,0.0349,0.0018,0.0409,-0.7614,-0.3593,0.0492,-0.0171,0.0447,0.0914,0.056,0.0778,0.0741,0.0718
10/30/2022,0.5067,0.0573,0.0048,0.0003,-0.0941,-0.187,0.0146,-0.0574,-0.0282,0.0415,-0.0304,-0.0656,0.0498,0.067,0.0303,0.0633,0.0618,0.0063,0.055,-0.0132,0.019,0.0693,0.0093,-0.0124,0.0887,0.0842,0.0153,-0.0709,0.0917,-0.0267,0.0213,0.0483,0.0797,0.1127,0.0708,0.0872,0.037,0.0161,-0.0049,-0.3953,-0.1518,0.076,-0.0064,0.0775,-0.0124,0.0026,0.0453,0.0797,0.0797
10/29/2022,1.4422,0.0821,0.0762,-0.0124,0.0178,-0.0379,-0.0471,-0.0176,-0.0222,0.0499,-0.0176,-0.034,-0.0065,0.0722,0.0742,0.0814,0.0427,0.0801,0.0067,0.0158,0.0191,0.0631,0.0906,0.004,0.0827,0.0755,0.0663,0.0827,0.0768,0.0657,0.0696,0.1221,0.0591,0.0965,0.1031,0.0801,0.0795,0.0926,0.0421,-0.4859,-0.2031,0.067,-0.0196,0.0237,0.0381,0.0644,0.086,0.0676,0.029
10/28/2022,1.8352,0.0206,0.0779,0.0391,-0.0238,-0.0386,-0.0312,-0.0799,-0.0608,-0.014,0.0748,0.0859,0.0816,0.0915,0.0884,0.0896,0.0717,0.0212,0.0452,0.0495,0.0606,0.0816,0.031,0.0107,0.0717,0.1032,0.0674,-0.0318,0.0816,-0.0214,0.0828,0.1186,0.1161,0.1013,0.0871,0.0896,0.0643,0.0557,0.1019,-0.2622,-0.0764,0.0138,0.0945,0.073,0.0625,0.0156,0.0015,0.0187,0.0335
10/27/2022,1.794,0.0519,0.0146,-0.0065,-0.0474,0.0078,0.0208,0.0519,-0.0512,-0.0028,-0.027,-0.022,-0.0059,0.0543,0.0841,0.086,0.0854,0.0481,0.0308,0.0512,0.0488,0.0965,0.0717,0.0432,0.027,0.0407,0.0326,-0.0332,0.0897,-0.0356,0.0562,0.0947,0.0767,0.0847,0.1127,0.099,0.0612,0.0376,0.0798,-0.1138,0.0077,0.0457,0.0035,0.0643,0.0773,0.0345,0.014,0.068,0.0847
10/26/2022,1.8462,0.0891,0.0805,0.0276,0.0091,-0.085,0.0522,-0.0653,-0.0038,-0.0001,0.0165,-0.0481,0.0627,0.0787,0.0393,0.0467,0.0904,0.0596,0.0467,0.075,0.0313,0.0836,0.0208,0.0467,0.0313,0.0805,0.0331,0.0811,0.0934,0.0325,0.0571,0.0959,0.1113,0.1131,0.1107,0.1088,0.0842,0.0337,0.0214,-0.3263,-0.1127,0.0547,0.0103,0.0984,0.0602,0.0547,-0.0001,0.0873,0.0774
10/25/2022,1.9542,0.0161,0.0645,0.0276,0.0167,0.0264,0.0149,-0.0334,-0.0026,0.027,0.0216,-0.0123,0.0627,0.073,0.0947,0.0899,0.0306,0.0693,0.0814,0.0379,0.0445,0.0923,0.0318,-0.0032,0.0065,0.0476,0.0899,0.1032,0.0941,-0.0214,0.0603,0.0754,0.105,0.0857,0.1195,0.0766,0.073,0.0433,0.0276,-0.2053,-0.0441,0.0318,0.0022,0.0524,0.0784,0.0627,0.0167,0.0572,0.0445
10/24/2022,1.6594,-0.0026,0.0107,-0.0102,-0.0838,-0.0889,-0.0977,-0.0369,-0.0216,0.0189,0.0595,0.0601,0.0424,0.0836,0.0741,0.0227,0.0735,0.017,0.0246,0.0462,0.0792,0.0849,0.0487,0.0151,0.0906,0.0627,0.0722,0.0246,0.0982,-0.0508,0.0468,0.1236,0.0747,0.0779,0.1096,0.0919,0.0646,0.0329,0.0684,-0.0503,0.0437,0.0063,0.0183,0.0893,0.0132,0.024,0.0005,0.0633,0.0437
10/23/2022,1.2872,-0.0018,-0.0032,0.0398,-0.0354,-0.0226,-0.1065,-0.0414,-0.022,-0.0757,0.0129,0.0593,0.0861,0.0868,0.0599,0.0331,0.0109,0.0438,0.0076,0.023,0.025,0.074,0.0948,0.0633,0.015,0.0922,0.0875,-0.0387,0.0781,0.0237,0.0781,0.0861,0.0935,0.0814,0.1029,0.076,0.074,0.0297,0.0277,-0.2352,-0.0611,-0.0079,0.0391,0.0358,0.023,0.0519,0.0626,0.0324,0.0277
