date,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
12/5/2022,2.1394,0.0524,0.0624,0.0688,-0.0601,-0.0396,-0.0355,-0.0402,0.0459,0.0594,0.0588,0.0688,0.0934,0.0711,0.0776,0.0729,0.0489,0.0266,0.0213,0.0395,0.0594,0.0711,0.0354,0.0137,0.0084,0.0723,0.1045,-0.0109,0.0876,0.0624,0.0735,0.0887,0.077,0.1227,0.1004,0.0752,0.0676,0.084,0.0958,0.052,-0.3732,0.0166,0.1034,0.067,0.0823,0.067,0.0454,0.0418,0.0559
12/4/2022,2.0732,0.0754,0.0671,0.0381,0.0161,-0.0775,0.0215,-0.0337,-0.0117,0.0256,0.0867,-0.0325,0.0801,0.0464,0.0588,0.0315,0.041,0.06,0.0493,0.0262,0.0612,0.0801,0.0398,0.0558,0.0861,0.0677,0.0357,-0.0064,0.095,0.0576,0.06,0.0932,0.0689,0.1098,0.0932,0.0789,0.0902,0.0908,0.0736,0.0441,-0.4101,0.0072,0.0766,0.1021,0.0742,0.0718,0.057,0.0546,0.0961
12/3/2022,2.9821,0.0678,0.0829,0.0482,0.0347,-0.0506,0.0131,0.0327,0.0437,-0.0009,0.0156,0.0392,0.0834,0.0989,0.0748,0.0588,0.0633,0.0678,0.0417,0.0804,0.0718,0.0839,0.0944,0.0543,0.0844,0.1155,0.0894,0.0558,0.1014,0.0758,0.0789,0.121,0.0919,0.0894,0.1135,0.1019,0.0839,0.0548,0.0914,0.0814,-0.2348,0.0467,0.0392,0.0844,0.0678,0.0944,0.0999,0.0934,0.0608
12/2/2022,2.6019,0.0949,0.0398,0.07,0.0263,-0.0752,0.0009,-0.0644,0.0425,0.0803,0.0749,0.0009,0.0744,0.0992,0.0781,0.0657,0.0614,0.1008,0.0603,0.0749,0.0717,0.069,0.0808,0.0571,0.0798,0.0895,0.0668,0.0085,0.0895,0.0657,0.0544,0.1251,0.124,0.1256,0.1008,0.1019,0.0803,0.0857,0.0835,0.0442,-0.4099,0.0393,0.0188,0.0663,0.0911,0.0992,0.0771,0.0414,0.069
12/1/2022,3.0824,0.0752,0.0344,0.0595,0.0511,0.0462,0.0142,0.0585,0.0329,0.0639,0.0501,-0.0197,0.1091,0.0949,0.086,0.0747,0.0624,0.0678,0.0477,0.0737,0.0929,0.0634,0.1042,0.0727,0.0358,0.1131,0.1106,0.0413,0.0993,-0.001,0.0747,0.1175,0.1199,0.1165,0.1298,0.0949,0.0929,0.0816,0.1067,0.0713,-0.2823,0.0329,0.0649,0.0718,0.0806,0.0708,0.084,0.0545,0.0845
11/30/2022,2.3277,0.0362,0.0379,0.0203,0.0305,-0.1175,-0.0041,0.0079,0.0453,0.0062,0.0459,0.001,0.0135,0.0566,0.0521,0.068,0.0464,0.0549,0.0521,0.0481,0.0305,0.081,0.0719,0.0918,0.0271,0.1122,0.0725,0.0147,0.1099,0.0759,0.0572,0.098,0.0844,0.0799,0.1241,0.0799,0.0946,0.0283,0.1054,0.0925,-0.1823,0.0311,0.0657,0.0629,0.0476,0.0708,0.0629,0.0617,0.0742
11/29/2022,1.9511,0.0856,0.0427,0.0136,-0.039,0.0094,0.0421,0.0354,0.0372,0.0167,-0.0172,-0.0414,0.01,0.0965,0.0814,0.0741,0.0542,0.0759,0.0929,0.0536,0.0402,0.0427,0.0384,0.0342,0.1001,0.0723,0.0796,0.0281,0.1019,0.0415,0.0445,0.0826,0.1219,0.0802,0.1074,0.0971,0.079,0.0336,0.0814,-0.0018,-0.6261,0.0741,0.0947,0.0638,0.0263,0.0777,0.0632,0.0475,0.1013
11/28/2022,2.0993,0.0286,0.0056,0.0026,-0.018,-0.1166,0.0056,0.0256,-0.0753,-0.0304,0.0858,0.0634,0.015,0.0451,0.0959,0.0581,0.0309,0.0498,0.0652,0.0557,0.0534,0.0587,0.0658,0.0888,0.054,0.0882,0.0658,0.0917,0.09,0.005,0.0687,0.1012,0.1236,0.0787,0.0947,0.1118,0.0628,0.0357,0.0758,0.0779,-0.2509,0.0799,0.0044,0.0894,0.0581,0.0492,0.0245,0.0545,0.1053
11/27/2022,2.8603,0.0258,0.0469,0.0849,-0.0245,-0.0492,-0.0358,-0.0256,-0.0004,0.0793,0.0608,0.0145,0.0803,0.0988,0.088,0.0875,0.0608,0.088,0.067,0.051,0.0906,0.0865,0.1096,0.0469,0.0963,0.0901,0.068,0.0037,0.0937,0.0022,0.07,0.107,0.0916,0.1235,0.0942,0.1076,0.0999,0.0675,0.0639,0.0977,-0.158,0.1004,0.0778,0.0819,0.0526,0.0916,0.0397,0.0813,0.0844
11/26/2022,1.9103,0.0595,0.0357,0.029,0.0199,-0.0044,0.0455,-0.0903,0.0473,0.0144,-0.0185,0.0327,0.0449,0.0759,0.0881,0.0747,0.0619,0.0893,0.0857,0.0467,0.0437,0.0315,0.0388,0.0808,0.0278,0.0638,0.0662,0.001,0.079,0.0455,0.082,0.0887,0.0692,0.093,0.0796,0.1021,0.0717,0.0772,0.0564,0.024,-0.5048,0.0577,0.012,0.1039,0.0625,0.0449,0.068,0.0564,0.0497
11/25/2022,1.6558,0.0645,0.0068,0.095,-0.0256,-0.0287,-0.023,-0.0522,0.0062,-0.0237,0.0531,0.0239,0.0417,0.0645,0.0328,0.0696,0.0391,0.0804,0.0182,0.0607,0.036,0.0284,0.0537,0.0296,-0.0021,0.0804,0.0303,0.0766,0.0988,0.0233,0.0829,0.0899,0.1121,0.121,0.0728,0.0855,0.074,0.022,0.0709,0.0219,-0.5146,0.0772,0.0195,0.0874,0.0176,0.041,0.0842,0.0626,0.0696
11/24/2022,1.8256,0.0117,0.0771,0.0314,-0.0692,-0.0852,0.0067,-0.0062,0.05,-0.0149,0.0864,0.0314,0.0333,0.0568,0.0642,0.0623,0.021,0.0648,0.0401,0.0555,0.0302,0.0654,0.0845,0.0883,0.1,0.0839,0.0815,0.0574,0.0796,0.0179,0.066,0.1006,0.1197,0.1185,0.0833,0.1167,0.0876,0.0716,0.0994,-0.0067,-0.6491,0.0098,0.0827,0.0494,0.0549,0.0759,0,0.0524,0.087
11/23/2022,1.574,0.0619,0.0099,0.015,-0.0267,-0.0165,-0.073,-0.0075,-0.0499,-0.0396,-0.0229,-0.0178,0.06,0.0568,0.0439,0.0478,0.0716,0.0709,0.0407,0.0337,0.0375,0.0497,0.0639,0.0304,0.0259,0.0427,0.0356,0.0124,0.1011,-0.0178,0.0568,0.0658,0.1088,0.1159,0.0786,0.078,0.0748,0.0176,0.0131,0.0932,-0.1789,0.0022,0.0844,0.0555,0.0529,0.0465,0.0343,0.0465,0.0883
11/22/2022,2.4056,0.0766,0.0167,0.0542,0.0285,-0.1114,-0.0107,-0.0174,-0.0605,-0.0045,0.0525,0.066,0.0313,0.0945,0.1001,0.0973,0.0951,0.0962,0.0867,0.0436,0.0346,0.0867,0.0481,0.0883,0.1118,0.0906,0.0839,-0.0051,0.0934,0.0766,0.0872,0.123,0.0934,0.0934,0.1051,0.0783,0.0911,0.0872,0.0665,0.0156,-0.5443,0.099,0.1135,0.1113,0.066,0.0486,0.0688,0.0609,0.0973
11/21/2022,2.1288,0.0645,0.0434,0.1003,-0.06,-0.0101,-0.0564,0.0604,0.0575,0.0357,-0.0159,0.0809,0.0175,0.0451,0.0798,0.0698,0.0898,0.0792,0.0263,0.071,0.0539,0.0827,0.1027,0.0046,0.1021,0.095,0.0381,0.0698,0.088,0.0751,0.0663,0.1273,0.0962,0.0944,0.1121,0.0903,0.0622,0.0475,0.0393,0.0092,-0.5742,0.0575,0.0375,0.0792,0.0434,0.0346,0.1009,0.0381,0.0762
11/20/2022,1.4966,-0.0011,0.075,0.0249,-0.1006,-0.1657,-0.0583,-0.0785,-0.0193,0.0945,0.0333,-0.0414,-0.0167,0.0854,0.0366,0.0652,0.0737,0.0535,0.0574,0.032,0.0327,0.0223,0.0678,0.0333,0.0808,0.0574,0.0542,-0.0239,0.0854,-0.0115,0.0516,0.0665,0.1133,0.0958,0.1023,0.1062,0.0782,0.0307,0.0938,0.0618,-0.3268,0.0652,0.0522,0.0054,0.0587,0.0457,0.0912,0.0847,0.0717
11/19/2022,0.8685,0.0447,0.0069,0.0797,-0.1286,-0.0451,0.0169,-0.0209,-0.1157,0.0162,0.0426,-0.0965,0.0305,0.0761,0.0148,0.0041,-0.0016,0.0119,-0.0052,0.0675,0.0347,0.0183,0.0939,0.0775,-0.0059,0.0305,0.049,-0.0651,0.0925,0.0069,0.0675,0.1082,0.0775,0.0654,0.0804,0.0554,0.0454,0.0205,0.0697,0.0369,-0.4439,-0.0116,0.0583,0.0048,0.0611,0.0504,0.0347,0.0704,0.0868
11/18/2022,1.5228,0.0144,0.0391,-0.0141,0.0112,0.0287,-0.0309,0.0488,0.0015,0.0429,0.0825,-0.0516,0.0468,0.0604,0.0527,0.0624,0.0475,0.0702,0.0132,0.0132,0.065,0.0676,0.0093,0.0475,0.0572,0.0805,0.098,0.0643,0.0779,0.0073,0.0669,0.0857,0.0948,0.0747,0.0676,0.1116,0.0656,0.0922,0.0248,-0.0181,-0.7031,0.0773,0.0818,0.0533,0.0812,0.0248,0.0462,0.0358,0.0462
11/17/2022,1.5188,0.0195,0.039,0.0669,0.0014,-0.0375,-0.0446,-0.0667,0.0364,0.0889,-0.0388,-0.0842,0.0552,0.037,0.0941,0.015,0.072,0.0571,0.0085,0.0604,0.0429,0.0584,0.0306,0.0539,0.0623,0.074,0.0435,0.0228,0.074,0.0694,0.0513,0.0831,0.0785,0.1032,0.0908,0.0928,0.0662,0.0824,0.0319,0.0209,-0.5191,0.0293,0.0798,0.0928,0.1051,0.0507,0.0383,0.0118,0.0176
11/16/2022,1.2231,0.021,0.0488,0.0853,-0.0102,-0.0299,-0.0177,-0.0109,-0.0102,-0.0576,0.0277,0.044,0.0745,0.0718,0.0704,0.046,0.0562,0.0731,0.0135,0.0264,0.042,0.0664,0.0183,0.0725,0.0867,0.0399,0.0413,-0.017,0.0799,0.0081,0.0691,0.0853,0.103,0.0609,0.082,0.0948,0.0765,0.0542,0.0643,-0.039,-0.8014,-0.0068,0.0698,0.0488,0.0616,0.067,0.0725,0.0271,0.0731
11/15/2022,1.6997,0.0785,0.0564,0.057,-0.023,-0.1496,-0.0954,0.0035,-0.057,0.0167,-0.0274,-0.0078,0.0709,0.0885,0.0873,0.0867,0.0375,0.0419,0.0722,0.0482,0.0129,0.0885,0.0898,0.0035,0.0407,0.0589,0.1024,0.03,0.0898,0.0192,0.069,0.1056,0.0715,0.086,0.1131,0.1163,0.0539,0.0659,0.0249,0.047,-0.3966,0.0885,0.0413,0.0174,0.0205,0.0293,0.086,0.0413,0.098
11/14/2022,2.0548,0.0525,0.0686,0.0329,-0.0604,-0.0468,-0.0432,-0.0337,0.0585,0.027,0.0406,0.0668,0.0127,0.0882,0.068,0.0846,0.0602,0.0341,0.0632,0.0549,0.0341,0.0519,0.1001,0.065,0.1048,0.0573,0.0585,0.0186,0.0935,0.0174,0.0692,0.1173,0.0805,0.0816,0.1233,0.1042,0.0715,0.0573,0.0953,0.0394,-0.4325,0.0275,0.0704,0.0394,0.0924,0.0894,0.0299,0.0246,0.0442
11/13/2022,0.9866,0.0545,0.0327,0.0257,-0.0634,-0.1714,0.0208,0.0285,-0.1083,0.0054,-0.0521,0.039,0.0523,0.0432,0.0902,0.0762,0.0678,0.0005,0.0804,0.0257,0.0495,0.0425,0.0404,0.0096,0.0923,0.0615,0.039,-0.0339,0.0937,-0.0227,0.0432,0.1141,0.0783,0.093,0.0762,0.058,0.0727,0.0243,0.0797,0.0112,-0.565,0.032,0.0012,0.0516,0.1,0.0418,0.0089,0.0355,0.0103
11/12/2022,0.7724,0.0026,0.059,0.0171,-0.0762,-0.1615,-0.0502,0.0279,-0.0964,-0.0928,-0.0256,0.0366,-0.0169,0.0308,0.0387,0.0055,0.0763,0.0402,0.0662,0.0467,-0.0097,0.0265,0.0416,-0.0169,-0.0032,0.0655,0.085,-0.0133,0.072,-0.0408,0.0698,0.1002,0.0821,0.0568,0.0517,0.085,0.064,0.0113,0.0554,0.0698,-0.2894,0.0648,0.0604,0.0958,0.0019,0.0004,-0.0169,0.0221,0.0525
11/11/2022,1.3859,0.0847,0.0377,0.037,-0.09,-0.1468,0.0178,-0.0086,-0.0079,0.0112,-0.0311,0.0185,0.0747,0.0456,0.084,0.0847,0.0331,0.0866,0.0641,0.0364,0.0225,0.0688,0.0185,0.0833,0.0807,0.1032,0.0542,0.0906,0.0774,0.0099,0.0661,0.1184,0.1091,0.0992,0.0675,0.0688,0.0569,0.0668,0.0225,-0.0293,-0.7558,0.0443,0.0119,0.0317,0.1038,0.0615,0.0615,0.0787,0.0615
11/10/2022,1.2454,0.0525,0.0512,0.0208,-0.0117,-0.0137,-0.0076,0.0079,0.037,-0.0231,-0.0488,0.0032,0.012,0.0903,0.066,0.0701,0.0836,0.0228,0.0147,0.035,0.012,0.0248,0.0322,0.0606,-0.0022,0.0309,0.0714,-0.011,0.0748,-0.0393,0.0532,0.112,0.0843,0.0957,0.0883,0.0822,0.0653,0.0397,0.0903,0.0069,-0.5854,0.0849,0.0512,0.0228,0.039,-0.0022,0.0809,0.064,0.0559
11/9/2022,1.0722,0.0468,-0.0176,0.0267,-0.0384,0.0066,0.0253,-0.0052,-0.0779,0.0593,-0.0398,-0.046,0.0413,0.0905,0.0371,0.0122,0.0371,0.0676,0.042,0.0427,0.0662,0.0558,-0.001,0.0122,0.0011,0.0558,0.0711,0.0018,0.0835,0.051,0.0683,0.0697,0.1112,0.069,0.1126,0.0669,0.044,0.042,0.0032,0.0193,-0.527,0.0517,-0.0232,0.06,0.0586,0.0115,0.0226,0.0364,0.0676
11/8/2022,1.1824,0.0712,0.0365,0.0842,-0.0631,0.001,-0.0985,-0.0481,-0.016,0.0351,-0.0072,-0.0297,-0.0154,0.0889,0.0917,0.0153,0.031,0.0549,0.0024,0.0112,0.0699,0.0869,0.0501,0.0494,0.0637,0.0889,0.0201,0.0671,0.0855,-0.0467,0.0753,0.0951,0.059,0.1094,0.1121,0.1026,0.0692,0.0569,0.0446,-0.0005,-0.62,0.0344,0.014,0.0071,0.0971,0.0433,-0.0072,0.0201,0.0896
11/7/2022,0.8795,0.0769,-0.0049,0.0428,-0.0121,-0.1829,-0.0185,0.0086,-0.037,-0.0163,0.0221,-0.0797,0.0727,0.0271,0.0342,0.0114,0.0741,0.0008,0.0385,0.0392,0.0371,0.0371,0.0584,0.0456,0.0905,0.0955,0.0335,-0.0142,0.0891,0.0727,0.0634,0.0798,0.0677,0.0684,0.0656,0.094,0.0428,0.0705,0.0848,-0.027,-0.7448,-0.0185,0.0762,0.0442,0.0698,0.0677,0.0741,0.0399,0.0186
11/6/2022,1.401,0.0631,0.04,0.0466,0.001,-0.1316,-0.0293,-0.0307,-0.0188,0.0287,-0.0095,-0.0802,0.0604,0.0604,0.0419,0.0281,0.0763,0.0664,0.0525,0.0433,0.0188,0.034,0.0334,0.032,0.0314,0.0756,0.0439,0.0848,0.073,0.0776,0.0763,0.0961,0.1178,0.106,0.0901,0.1073,0.0763,0.0076,0.0235,0.0242,-0.5039,-0.0095,0.0241,0.098,0.0611,0.0142,0.0809,0.0202,0.0776
11/5/2022,1.9253,0.0895,0.0203,0.0543,-0.021,-0.0077,-0.0417,0.0081,-0.0204,0.0585,0.0519,0.061,0.0585,0.0895,0.0452,0.0798,0.0944,0.0737,0.0695,0.0658,0.0367,0.0919,0.0664,0.0203,0.0913,0.0786,0.0336,0.0683,0.0853,-0.0302,0.0713,0.0986,0.0749,0.0713,0.0986,0.095,0.0628,0.0543,0.067,0.0087,-0.5768,0.0962,0.0081,0.0367,0.0276,0.0512,0.0622,0.0579,0.0883
11/4/2022,1.3749,0.0719,-0.0016,0.0713,-0.093,0.0216,-0.101,-0.0308,0.0077,0.0613,0.0746,0.0593,0.0653,0.0646,0.0282,0.058,0.0249,0.058,0.0282,0.0302,0.0143,0.0819,0.0057,0.0123,-0.0069,0.0812,0.0911,0.062,0.0938,0.064,0.0481,0.0713,0.111,0.1011,0.0984,0.0998,0.0746,0.005,0.0222,-0.0175,-0.7,0.056,0.0984,0.0726,0.0289,0.0169,0.0355,0.0799,0.0746
11/3/2022,1.3012,0.0153,0.0005,0.0541,-0.0363,-0.0939,-0.0209,-0.031,-0.0048,0.0521,0.0039,-0.0236,0.0079,0.0709,0.0903,0.0796,0.0689,0.0246,0.0856,0.0702,0.0186,0.0193,0.0756,0.0508,-0.0095,0.0943,0.0401,-0.0256,0.0809,0.0622,0.0722,0.0575,0.0849,0.1111,0.0856,0.1124,0.0615,0.0769,0.0508,0.0064,-0.5875,0.0742,0.0615,0.0287,0.0575,0.024,0.0206,0.0655,0.0173
11/2/2022,1.2566,0.0325,0.0567,-0.0134,-0.095,-0.0012,-0.0275,-0.1132,0.0426,0.0048,0.0318,-0.0235,0.0777,0.0777,0.0365,0.0648,0.0857,0.0574,0.0669,0.0588,0.0318,0.081,0.0224,0.077,0.0433,0.0358,0.0932,0.0709,0.083,0.052,0.05,0.079,0.106,0.0777,0.0669,0.0756,0.0621,0.0655,0.079,-0.0369,-0.7916,0.0736,0.0379,0.0709,0.083,0.0406,-0.0053,0.0864,0.0257
11/1/2022,0.8091,-0.0296,0.0193,0.066,-0.0706,-0.1842,-0.1238,0.03,-0.0987,0.0804,-0.0318,-0.1138,-0.0002,0.0689,0.0552,0.0272,0.0336,-0.0023,0.0221,0.0272,0.0674,0.0825,0.0847,0.0703,0.0847,0.0545,0.0624,0.0214,0.0883,-0.0268,0.0322,0.1012,0.0717,0.0717,0.0782,0.0509,0.0631,-0.003,0.0545,0.0521,-0.3724,0.0214,0.0466,-0.0016,0.0559,0.007,0.0171,0.0437,0.0545
10/31/2022,0.3361,0.0486,-0.0188,0.0073,-0.0663,0.0011,-0.0326,-0.1276,-0.1062,-0.0472,-0.0824,-0.1269,-0.0188,0.0226,0.0157,0.0479,0.0463,0.0402,-0.018,0.0211,0.0088,0.0778,0.0463,-0.0073,-0.0372,0.0532,0.0885,0.0326,0.0785,0.0463,0.0509,0.0931,0.0985,0.1008,0.0655,0.0463,0.0601,0.0241,0.0042,0.0547,-0.3605,0.0364,0.0402,0.0065,0.0165,-0.0096,0.0272,-0.0081,-0.0042
10/30/2022,0.3618,0.0704,-0.0197,-0.0312,-0.0457,-0.1839,-0.051,-0.0205,-0.035,0.0788,0.0047,-0.1213,-0.0105,0.0574,0.0506,0.0544,0.0368,0.0177,0.02,0.0009,-0.0098,0.0414,0.0292,0.0109,0.0872,0.0643,0.0116,0.0322,0.0796,0.0009,0.0506,0.1117,0.0727,0.0735,0.1056,0.0674,0.0307,0.0399,0.0009,0.0022,-0.6075,0.0765,-0.0357,0.0445,0.0681,0.0208,-0.0075,0.0223,0.0047
10/29/2022,1.031,0.0663,0.0391,0.0036,-0.0466,-0.0654,-0.0793,-0.0968,-0.025,0.0489,0.0036,-0.0891,-0.0194,0.0789,0.0552,0.0593,0.0586,0.0573,0.0698,0.0287,0.0078,0.0189,0.0566,0.0663,0.0663,0.0656,0.0949,0.0705,0.0796,-0.0522,0.0691,0.1067,0.0907,0.1137,0.0712,0.1081,0.0489,0.0384,0.0914,-0.0229,-0.7254,0.0754,0.0761,0.0816,0.0078,-0.002,0.0329,0.058,0.0893
10/28/2022,1.3122,0.0309,0.0289,0.0416,-0.0193,-0.05,-0.048,-0.0313,0.0169,0.0229,-0.0079,-0.0902,0.0289,0.0784,0.0362,0.0396,0.0329,0.0055,0.0015,0.0269,0.0583,0.0169,0.1031,-0.0005,0.1018,0.061,0.0336,0.073,0.0811,0.0148,0.0282,0.0911,0.1105,0.1172,0.1031,0.0617,0.0516,0.0737,0.0302,0.061,-0.3309,-0.0032,-0.0293,0.0637,0.0169,0.0316,0.0349,0.0403,0.0724
10/27/2022,1.2827,0.0048,0.0175,0.0505,-0.0691,-0.1289,-0.0181,-0.0893,0.0148,-0.0584,0.0337,-0.0711,0.0511,0.0585,0.0323,0.0787,0.0639,0.0404,0.0753,0.0632,0.0122,0.0478,0.0605,0.0343,0.0384,0.0861,0.0404,0.0457,0.0921,-0.0147,0.041,0.0572,0.1049,0.0672,0.0834,0.0599,0.0619,0.037,0.0578,0.046,-0.4012,0.0787,0.0518,0.078,0.0928,0.0216,0.0095,0.0612,0.0814
10/26/2022,1.3193,0.0357,0.0725,0.0731,-0.0839,-0.0391,-0.0959,-0.1039,-0.1039,-0.0558,-0.0358,0.0498,0.0017,0.0778,0.0645,0.0751,0.0544,0.0678,0.0698,0.0631,0.0397,0.0491,0.0077,-0.0157,0.0217,0.0391,0.0658,0.0558,0.0731,0.0578,0.0284,0.0945,0.0865,0.0825,0.0604,0.0872,0.0564,0.0791,0.0865,0.0462,-0.4003,0.0812,-0.0104,0.0718,0.0471,0.0504,0.0765,0.0424,0.0718
10/25/2022,1.3966,-0.0004,0.0432,0.0022,0.0141,0.0075,-0.0942,-0.1113,-0.0255,0.0247,-0.0004,0.0722,0.0551,0.0544,0.0854,0.0227,0.0313,0.0709,0.0511,0.0254,0.0168,0.0472,0.0478,0.0716,0.0075,0.0927,0.0676,-0.042,0.0868,-0.0156,0.0564,0.1066,0.1145,0.0874,0.0888,0.0656,0.0775,0.0082,0.0405,0.047,-0.3964,0.0821,0.0973,0.0485,0.028,0.0089,0.0056,0.0207,0.1006
10/24/2022,1.1863,0.0209,0.0726,0.0849,-0.0173,-0.1842,-0.0609,0.0318,0.0086,-0.0739,-0.0071,-0.0582,-0.0173,0.0808,0.0345,0.0106,0.0583,0.0801,0.0624,0.0461,0.0447,0.0406,0.0856,0.0188,0.0631,0.0611,0.0502,0.0924,0.0822,0.0645,0.0249,0.0829,0.0699,0.0869,0.0965,0.0685,0.0699,0.0754,0.0822,0.0093,-0.574,0.0835,0.0059,0.0999,0.0202,0.0249,0.0038,0.0508,0.029
10/23/2022,0.9201,0.0343,0.0548,0.0619,-0.1215,-0.1654,-0.0514,0.0031,0.03,-0.0266,0.0371,-0.0769,0.0187,0.0831,0.0173,0.0201,0.0017,0.0024,0.0137,0.0683,0.0194,0.0654,0.0888,-0.0167,-0.0209,0.1022,0.0406,0.0959,0.0704,-0.0415,0.0357,0.076,0.0796,0.0591,0.064,0.0591,0.0626,0.0406,0.0088,0.0513,-0.3764,0.0782,0.0739,0.0399,0.0222,0.0782,-0.0259,0.0506,0.0343
