date,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
12/5/2022,2.8731,0.0816,0.0698,0.038,0.0016,-0.0036,0.0067,0.0554,0.0544,0.0682,0.0616,0.0708,0.0339,0.0651,0.0641,0.0775,0.0534,0.0939,0.1021,0.0467,0.0821,0.1016,0.0682,0.0651,0.0518,0.098,0.1036,0.0518,0.1113,0.059,0.0898,0.1041,0.0831,0.1292,0.1287,0.1041,0.0908,0.0528,0.1031,-0.3838,-0.037,0.0831,0.0523,0.0821,0.0908,0.0436,0.0898,0.0841,0.0487
12/4/2022,2.7836,0.0509,0.0973,0.0378,-0.0399,-0.0696,-0.0342,-0.0206,0.019,0.029,0.054,0.042,0.0545,0.0926,0.0842,0.0957,0.066,0.0696,0.0827,0.0587,0.0519,0.0931,0.0618,0.0472,0.0326,0.0874,0.1051,0.0331,0.1051,0.0227,0.0827,0.0869,0.0832,0.0983,0.1025,0.1161,0.0915,0.0994,0.0493,-0.0949,0.0699,0.0269,0.0639,0.1119,0.054,0.0785,0.067,0.0942,0.0926
12/3/2022,4.0038,0.0776,0.0867,0.0967,0.0448,0.074,0.0136,0.0252,0.0816,0.024,0.0572,0.0252,0.0684,0.1059,0.1195,0.1087,0.0863,0.1147,0.1099,0.0768,0.1063,0.0844,0.0995,0.1175,0.0824,0.1315,0.0871,0.0588,0.1123,0.0991,0.082,0.1131,0.1187,0.1219,0.1083,0.1111,0.1047,0.1007,0.1183,-0.1582,0.0464,0.0923,0.0808,0.0927,0.1291,0.1091,0.0588,0.084,0.1143
12/2/2022,3.4927,0.0675,0.0684,0.0477,-0.0132,0.0022,0.072,0.0882,0.0215,0.086,0.0166,0.0882,0.0702,0.0828,0.1108,0.0923,0.0973,0.0869,0.0535,0.0756,0.058,0.0946,0.0905,0.1121,0.1063,0.1166,0.1067,0.1063,0.1018,0.054,0.0991,0.1266,0.1333,0.1085,0.0977,0.1076,0.1013,0.0873,0.0806,-0.2788,0.0018,0.0671,0.0558,0.0562,0.0729,0.1103,0.113,0.0937,0.0973
12/1/2022,4.138,0.1072,0.0724,0.0871,0.0466,0.084,0.0157,0.05,0.0153,0.0342,0.0778,0.0724,0.089,0.1064,0.0983,0.1068,0.106,0.0906,0.1188,0.0999,0.0933,0.1207,0.084,0.1215,0.1045,0.1273,0.0941,0.0894,0.1192,0.0574,0.1087,0.1389,0.1377,0.1157,0.1296,0.1157,0.0975,0.1215,0.0844,-0.2311,0.0195,0.1149,0.0875,0.1253,0.1161,0.0979,0.0674,0.0786,0.1223
11/30/2022,3.1261,0.0419,0.036,0.0365,0.0097,-0.0263,0.0536,-0.0346,-0.0185,0.0633,0,0.0745,0.057,0.0697,0.0628,0.095,0.0555,0.0585,0.0736,0.0663,0.0994,0.0858,0.0624,0.0619,0.0424,0.0814,0.0979,0.0234,0.1038,0.0239,0.097,0.0965,0.1223,0.1101,0.1135,0.1199,0.0862,0.0604,0.0755,0.0642,0.1288,0.0555,0.0473,0.1121,0.0526,0.057,0.0916,0.0955,0.0833
11/29/2022,2.6197,0.1005,0.0784,0.0569,-0.034,0.0101,0.0558,0.0063,0.0526,-0.0265,0.0531,0.0295,0.0892,0.1069,0.0908,0.0488,0.1032,0.0553,0.0897,0.0849,0.0472,0.1016,0.0499,0.0973,0.0725,0.0956,0.0956,0.0488,0.1021,0.0408,0.0892,0.0973,0.1209,0.1,0.1188,0.1053,0.0704,0.065,0.0381,-0.4762,-0.0712,0.0962,0.0607,0.037,0.0618,0.0343,0.0876,0.0693,0.1123
11/28/2022,2.818,0.0361,0.061,0.0237,-0.0225,-0.0536,-0.0137,0.0211,0.0205,0.0641,-0.0105,0.048,0.0698,0.0946,0.0812,0.0563,0.0625,0.1029,0.0604,0.0413,0.0485,0.0755,0.1169,0.0589,0.0527,0.0775,0.0926,0.0983,0.0988,0.0164,0.0599,0.12,0.091,0.106,0.1029,0.1231,0.0775,0.0547,0.1091,-0.1499,0.0495,0.091,0.0698,0.0729,0.0775,0.0884,0.0413,0.0853,0.0687
11/27/2022,3.8403,0.1072,0.0544,0.093,0.0273,-0.0305,0.0905,0.0248,0.0531,0.0311,0.0444,0.0161,0.0514,0.0885,0.096,0.1018,0.1172,0.1064,0.0889,0.0702,0.0864,0.1138,0.0951,0.0593,0.096,0.1176,0.1138,0.0806,0.1184,0.1009,0.0935,0.1255,0.1267,0.1005,0.1009,0.1105,0.0972,0.0831,0.1155,-0.1002,0.0679,0.0668,0.0656,0.066,0.1155,0.0951,0.0851,0.1138,0.0976
11/26/2022,2.565,0.0775,0.083,0.1004,-0.0415,-0.0812,-0.0393,0.0498,-0.0132,0.0493,0.0123,0.0422,0.0629,0.1031,0.0694,0.0422,0.0841,0.0813,0.0955,0.0351,0.0748,0.0944,0.1096,0.0569,0.0716,0.115,0.0949,0.0047,0.0976,0.0623,0.0688,0.1085,0.0987,0.1194,0.0971,0.0917,0.0743,0.0351,0.0639,-0.3403,-0.0209,0.0536,0.096,0.033,0.0998,0.0748,0.0188,0.1025,0.0955
11/25/2022,2.223,0.0222,0.0627,0.0396,-0.0396,-0.1089,-0.0482,-0.0165,-0.0107,-0.0188,-0.024,-0.0563,0.0806,0.102,0.0563,0.0321,0.0274,0.076,0.0384,0.0598,0.0823,0.1002,0.091,0.0292,0.08,0.1031,0.0563,-0.0009,0.0945,0.05,0.0661,0.1141,0.076,0.0829,0.0956,0.106,0.0835,0.1002,0.1049,-0.1787,0.0389,0.0644,0.0396,0.0956,0.1037,0.0945,0.0511,0.0465,0.0783
11/24/2022,2.4511,0.0668,0.0413,0.0934,-0.0386,-0.0481,0.0096,-0.0431,-0.0287,-0.0137,-0.0164,-0.0253,0.0651,0.084,0.0718,0.0512,0.0568,0.0829,0.0623,0.0862,0.0746,0.0474,0.0413,0.0168,0.1001,0.0912,0.0446,0.0679,0.0906,0.064,0.0618,0.1134,0.1173,0.1034,0.1078,0.1151,0.074,0.0779,0.0857,-0.2428,0.0151,0.0851,0.0712,0.0407,0.0707,0.0951,0.0801,0.0801,0.1034
11/23/2022,2.1135,0.0584,0.0578,0.0813,-0.0541,-0.0411,0.0283,0.0601,0.0219,0.1025,0.0024,0.0907,0.0831,0.0584,0.0896,0.0672,0.0531,0.033,0.0478,0.0442,0.0489,0.0536,0.0595,0.0548,0.0166,0.0595,0.0648,0.0807,0.1013,0.003,0.0654,0.1049,0.1119,0.1208,0.079,0.0996,0.0678,0.0183,0.0425,-0.5388,-0.0944,0.0654,0.0801,0.0731,0.109,0.0442,0.0613,0.0807,0.0954
11/22/2022,3.2298,0.0727,0.0531,0.0832,0.0426,0.045,0.0269,0.0364,-0.027,0.0412,0.0207,-0.0151,0.0436,0.0813,0.1075,0.0589,0.1013,0.0689,0.0641,0.0551,0.0665,0.0598,0.0899,0.0546,0.0574,0.0894,0.1147,0.0264,0.1085,0.0107,0.0741,0.0889,0.1132,0.097,0.1185,0.1004,0.0889,0.1147,0.1027,0.0264,0.1147,0.0818,0.1194,0.0493,0.0598,0.0479,0.0393,0.0541,0.1004
11/21/2022,2.8579,0.053,0.0397,0.0587,-0.0344,0.0463,0.035,-0.022,0.0011,0.0597,0.0201,0.0664,0.087,0.0638,0.0669,0.0715,0.106,0.1055,0.0412,0.0772,0.0541,0.0721,0.1008,0.105,0.0607,0.1055,0.0551,-0.0025,0.1132,0.0325,0.0715,0.1271,0.1142,0.0865,0.126,0.0978,0.0936,0.0967,0.0674,-0.1899,0.0347,0.0782,0.0191,0.0422,0.051,0.0967,0.0911,0.0597,0.0551
11/20/2022,2.0095,0.0295,0.0343,0.0828,-0.0382,-0.0604,-0.0424,-0.031,0.0445,0.0894,0.0403,0.0361,0.0361,0.069,0.0714,0.0816,0.0265,0.0576,0.0552,0.0337,0.0259,0.0906,0.1044,0.0582,0.0588,0.0475,0.0528,-0.0166,0.096,0.0073,0.0415,0.1169,0.0876,0.0966,0.0984,0.0798,0.0792,0.0606,0.0325,-0.2186,0.0241,0.0193,-0.0059,0.0522,0.09,0.0349,0.0199,0.0534,0.1062
11/19/2022,1.166,-0.0172,0.0594,0.0129,-0.0548,-0.0541,-0.0138,-0.0712,0.0225,-0.0199,0.0594,0.0266,-0.0028,0.0252,0.0867,0.0546,0.0566,0.0457,0.0273,0.0341,0.0238,0.0375,0.0635,0.0614,0.0601,0.056,0.0867,0.0402,0.0751,-0.0384,0.0628,0.0642,0.0812,0.0621,0.0881,0.0724,0.071,0.0245,0.0286,-0.407,-0.0456,0.0129,0.0683,0.0464,0.0478,0.0696,-0.0035,0.0614,0.0177
11/18/2022,2.044,0.0249,0.0684,0.0815,-0.0346,-0.1353,-0.0787,-0.0448,-0.0245,-0.0239,0.0148,-0.0352,0.0112,0.0761,0.0422,0.0624,0.041,0.0386,0.0249,0.0553,0.0589,0.0845,0.0362,0.0339,0.0761,0.1125,0.0446,-0.0049,0.0928,0.0458,0.0642,0.0857,0.0809,0.1047,0.1172,0.1172,0.0618,0.0601,0.0499,0.0571,0.1261,0.038,-0.0013,0.0565,0.066,0.0904,0.0184,0.0511,0.0553
11/17/2022,2.0393,0.0129,0.0308,0.0248,-0.0753,-0.0038,0.026,-0.0402,-0.0807,0.0039,0.0779,-0.0187,0.0439,0.0659,0.0653,0.0975,0.0612,0.0749,0.091,0.0635,0.0373,0.079,0.0606,0.0689,0.0147,0.0802,0.054,0.079,0.0999,0.0349,0.0445,0.0832,0.079,0.0987,0.0761,0.0784,0.0755,0.026,0.0308,-0.2053,0.029,0.0832,0.0576,0.0594,0.0832,0.0534,0.0278,0.0391,0.0904
11/16/2022,1.6419,0.03,0.0681,0.077,-0.0826,-0.0279,0.0306,-0.0667,-0.012,-0.0291,0.0058,-0.0164,-0.0005,0.0878,0.0675,0.0185,0.0433,0.0688,0.0827,0.023,0.0777,0.0681,0.0967,-0.0012,0.0045,0.0478,0.1012,0.0312,0.0948,0.0713,0.0446,0.07,0.0624,0.0961,0.1183,0.1037,0.0834,0.0738,0.0713,-0.4849,-0.0744,0.0669,0.0427,0.0986,0.0223,0.0834,0.0484,0.0789,0.0764
11/15/2022,2.2826,0.0706,0.0763,0.0294,-0.0174,-0.0089,-0.0243,-0.0014,-0.014,0.0174,0.0334,-0.054,0.0352,0.0695,0.0426,0.0672,0.0489,0.0843,0.0254,0.0695,0.0626,0.0409,0.0483,0.0392,0.0729,0.0718,0.0672,0.0472,0.0986,0.026,0.0718,0.0889,0.1118,0.0912,0.1083,0.0998,0.0746,0.0603,0.1032,-0.1167,0.0618,0.0329,0.0106,0.0266,0.1078,0.0317,0.0352,0.0981,0.0603
11/14/2022,2.7587,0.0252,0.0367,0.0996,0.0314,0.0393,-0.0241,0.0115,0.0105,-0.0011,0.0776,-0.0131,0.0576,0.0886,0.109,0.0802,0.0797,0.065,0.0634,0.0398,0.0681,0.0996,0.0535,0.0356,0.0383,0.076,0.0692,0.0749,0.1111,0.0367,0.0901,0.1017,0.0812,0.1027,0.0933,0.0854,0.0786,0.0477,0.1022,-0.1088,0.0647,0.0278,0.0519,0.0383,0.0781,0.0618,0.0928,0.0655,0.0639
11/13/2022,1.3249,0.0125,-0.0062,0.0499,0.0198,-0.095,0.0138,-0.0496,0.0405,0.0245,-0.0343,-0.073,0.0045,0.0792,0.0759,0.0258,0.0458,0.0685,0.0091,0.0372,0.0559,0.0899,0.0352,-0.0029,0.0151,0.0739,0.0512,0.0986,0.0792,-0.0216,0.0318,0.0739,0.1133,0.0752,0.1059,0.1073,0.0739,0.0899,0.0238,-0.4312,-0.0545,0.0278,0.0472,0.0252,0.0512,0.0365,0.0886,0.0812,0.0345
11/12/2022,1.0371,0.0462,0.0358,0.0789,-0.1042,-0.1146,0.0344,-0.0673,0.0107,-0.0589,-0.0722,-0.0185,0.0114,0.0734,0.0511,0.0845,0.0086,0.049,0.0065,-0.0018,0.0044,0.0135,0.0406,0.0016,-0.0165,0.0894,0.0664,-0.0373,0.0789,-0.0102,0.0218,0.1075,0.0908,0.0629,0.0706,0.0824,0.072,0.0643,0.0372,-0.2425,0.0153,0.0532,-0.0255,0.0838,0.0009,0.065,0.0901,0.081,0.0225
11/11/2022,1.8609,0.0218,0.0316,0.0961,0.015,-0.0365,-0.0255,-0.0427,-0.0181,-0.0286,0.0107,0.0144,0.0212,0.0623,0.0887,0.077,0.0377,0.0838,0.0727,0.0322,0.0488,0.0875,0.1071,-0.0003,0.093,0.1059,0.0654,0.1028,0.1004,0.0629,0.066,0.0973,0.1194,0.1218,0.0715,0.0697,0.0691,0.0813,0.0531,-0.5427,-0.0958,0.0826,0.0015,0.0666,0.0912,0.058,0.0832,0.0494,0.0304
11/10/2022,1.6722,0.0477,0.0218,0.0857,-0.0478,0.0237,-0.0814,-0.0814,0.0066,0.0774,0.08,-0.0422,0.0869,0.0869,0.0407,0.0724,0.0363,0.0205,0.0401,0.0648,0.0452,0.0705,0.0325,-0.001,0.0091,0.0971,0.0452,0.0876,0.1021,-0.0023,0.0344,0.1084,0.0749,0.0977,0.1148,0.0869,0.0572,0.0294,0.0895,-0.3742,-0.0335,0.0793,-0.0042,0.054,0.0806,0.0142,0.049,0.0477,0.0414
11/9/2022,1.439,0.0164,-0.0079,0.0295,-0.0544,-0.0899,0.0007,-0.0295,-0.0348,0.0236,-0.0341,-0.0118,-0.0151,0.0368,0.0453,0.0263,0.0696,0.0742,0.0886,0.0545,0.0112,0.0499,0.0663,-0.0157,0.0092,0.0735,0.0348,0.0492,0.0965,-0.04,0.0787,0.0689,0.0728,0.0774,0.0696,0.0604,0.0774,0.0643,0.0591,-0.1892,0.035,-0.0006,0.0709,0.0892,0.0368,0.0774,0.0879,0.0158,0.0643
11/8/2022,1.588,0.041,0.0737,0.0916,-0.0571,-0.0821,-0.061,0.0166,-0.0834,-0.0135,0.0634,0.0795,0.0525,0.0416,0.0397,0.0878,0.0436,0.0327,0.0795,0.0634,0.032,0.041,0.0833,0.0763,0.0108,0.1013,0.0423,-0.0238,0.0981,-0.0379,0.0673,0.0981,0.0846,0.1122,0.0801,0.1128,0.0551,0.0929,0.0621,-0.3519,-0.0252,0.032,-0.0058,0.0352,0.057,0.016,0.0224,0.0205,0.0897
11/7/2022,1.1812,0.0119,0.0344,0.0112,-0.0454,-0.1702,-0.0352,0.0064,-0.0475,-0.0018,-0.0209,0.0494,-0.0154,0.0739,0.0385,0.0432,0.0801,0.0316,0.0542,0.0712,0.0542,0.0173,0.0085,-0.0154,0.031,0.0992,0.0255,0.0351,0.0842,-0.0618,0.0494,0.1142,0.1053,0.1046,0.0794,0.0985,0.0801,0.0569,0.0726,-0.4605,-0.0654,0.0555,0.1012,0.0589,0.0617,0.0139,0.0576,0.0835,0.0664
11/6/2022,1.8806,0.0333,0.0669,0.0443,0.0118,-0.0714,0.0222,-0.0273,-0.0824,0.0467,-0.0028,0.0424,0.0308,0.0749,0.0932,0.0651,0.0333,0.0418,0.0449,0.0718,0.0718,0.0651,0.1055,-0.0047,0.0149,0.0541,0.0859,0.0057,0.0957,0.0125,0.0755,0.0951,0.0981,0.1122,0.073,0.0675,0.0792,0.0222,0.0896,-0.2813,0.0009,0.0125,0.0063,0.0841,0.0767,0.0608,0.0431,0.0473,0.0718
11/5/2022,2.5848,0.0881,0.0259,0.0995,-0.0499,0.0004,-0.0315,-0.0608,-0.0131,0.0178,0.0031,0.0156,0.015,0.086,0.0746,0.0881,0.0768,0.093,0.0692,0.0844,0.0481,0.0649,0.0773,0.0232,0.0291,0.0795,0.0475,0.0215,0.106,0.0584,0.0595,0.0844,0.1255,0.1206,0.1147,0.1185,0.0963,0.1076,0.106,-0.2045,0.0293,0.0616,0.1017,0.099,0.0789,0.0643,0.0654,0.0372,0.0811
11/4/2022,1.846,0.0565,0.0325,0.091,-0.0321,-0.0974,-0.0493,-0.0413,0.0288,0.0307,0.0251,0.011,0.091,0.0516,0.0774,0.051,0.0793,0.0183,0.0417,0.075,0.0596,0.0497,0.0848,0.0842,0.0097,0.0713,0.0454,0.054,0.094,0.0073,0.062,0.1267,0.0842,0.1187,0.0787,0.1119,0.0577,0.0842,0.0325,-0.4631,-0.0664,0.0264,0.0664,0.1051,0.0904,0.0633,0.059,0.0288,0.0787
11/3/2022,1.7468,0.0535,0.0691,0.0285,-0.0728,-0.1498,0.0385,-0.0372,0.0285,0.0241,0.0735,-0.0666,0.0541,0.096,0.0535,0.0647,0.0779,0.0641,0.0535,0.0141,0.0178,0.0554,0.0341,0.0335,0.0691,0.066,0.0929,0.1029,0.0822,-0.0297,0.0435,0.0654,0.0804,0.0722,0.0954,0.1035,0.0791,0.066,0.0391,-0.3779,-0.0348,0.0804,0.091,0.0916,0.0579,0.0422,0.0403,0.0447,0.0754
11/2/2022,1.6867,0.0764,0.0391,0.0777,-0.024,-0.0657,0.0101,0.0511,-0.0739,-0.0297,-0.0221,-0.0732,-0.0107,0.0783,0.0455,0.0593,0.0859,0.0511,0.0802,0.0739,0.0625,0.0593,0.0404,0.0025,0.0467,0.0543,0.0808,-0.0063,0.0789,0.0429,0.0562,0.1256,0.1155,0.0852,0.1098,0.1067,0.0707,0.0455,0.0341,-0.3752,-0.0338,0.096,0.0997,0.0404,0.0486,0.0404,0.0726,0.0183,0.0391
11/1/2022,1.0861,-0.0138,-0.0055,-0.002,-0.0082,-0.0553,-0.0255,0.0049,-0.105,0.0623,-0.0684,-0.0027,0.0775,0.0726,0.0692,0.0491,0.0312,0.0014,0.054,0.0547,0.0436,0.0319,0.0325,-0.0145,0.036,0.0339,0.018,-0.0089,0.0837,-0.0062,0.0249,0.1017,0.0802,0.0726,0.1148,0.1065,0.0588,0.0166,0.0346,-0.4121,-0.0475,0.0754,0.0802,0.0678,0.0823,-0.0041,0.0802,0.0325,0.0802
10/31/2022,0.4516,0.0482,0.0225,0.0451,-0.0326,-0.1224,-0.047,-0.0454,-0.1398,-0.0824,-0.0077,0.0232,0.07,0.0474,0.0315,0.0293,0.0633,0.0466,0.0006,-0.0002,0.024,0.0421,0.0323,0.0165,0.0255,0.0987,0.0663,-0.0077,0.0595,0.0482,0.0399,0.067,0.1055,0.1063,0.0776,0.0527,0.0414,-0.0009,0.0867,-0.6659,-0.1414,0.0716,0.0693,0.0874,0.0338,0.0104,0.0232,0.0248,0.0066
10/30/2022,0.4865,-0.034,0.0194,-0.0242,-0.0775,-0.0129,-0.0475,-0.1076,-0.0279,-0.0377,0.0389,0.0299,-0.0294,0.0111,0.0833,0.0299,0.0412,-0.0061,0.0021,0.054,-0.0016,0.0765,0.0209,-0.0324,-0.0332,0.0247,0.0727,-0.0595,0.087,-0.0512,0.0464,0.0607,0.0495,0.0562,0.0547,0.0464,0.0382,0.0156,0.0863,-0.2501,0.0124,0.0495,0.0217,0.0164,0.0292,0.06,0.0404,0.0179,0.0262
10/29/2022,1.3844,0.0707,0.078,0.0357,-0.0794,-0.092,-0.0186,-0.051,-0.0861,-0.0437,-0.0186,-0.0907,-0.012,0.0688,0.0337,0.0251,0.039,0.0086,0,0.031,0.0191,0.0793,0.0244,0.0681,0.0258,0.0926,0.0423,0.039,0.0714,-0.0146,0.0383,0.0681,0.1032,0.0846,0.1051,0.0714,0.0661,0.0357,0.0304,-0.0501,0.0864,0.0396,0.0807,0.0337,0.08,0.0033,0.0681,0.0463,0.0476
10/28/2022,1.7611,0.0038,0.0481,0.0606,-0.0623,-0.0635,-0.0192,0.0294,-0.0461,-0.0348,-0.0068,0.0076,-0.0093,0.0756,0.0924,0.0856,0.0357,0.0606,0.0388,0.0762,0.0525,0.0943,0.0313,0.0013,0.1043,0.0637,0.0294,0.0132,0.0993,-0.0355,0.0718,0.0656,0.0824,0.0987,0.0793,0.0893,0.0718,0.0924,0.0812,-0.265,0.0069,0.0924,0.0656,0.0706,0.0681,0.0163,0.0032,0.06,0.0843
10/27/2022,1.7218,0.0637,0.0769,0.0417,-0.0455,0.0085,-0.0713,-0.0619,-0.0976,0.0235,-0.0185,0.0581,0.0386,0.0876,0.0386,0.0317,0.0417,0.0449,0.0455,0.0398,0.0361,0.0643,0.1033,0.0662,0.0668,0.1039,0.0392,-0.0035,0.0888,0.0128,0.0694,0.0694,0.1139,0.0744,0.0719,0.0876,0.0712,0.0398,0.0468,-0.1807,0.0381,0.021,0.0072,0.0417,0.0769,0.0706,0.0059,0.0461,0.0267
10/26/2022,1.7712,0.0764,0.0116,0.0159,-0.0445,-0.0706,0.0265,-0.0252,-0.0775,0.0714,0.0483,-0.0364,0.0296,0.0919,0.072,0.0658,0.0415,0.0178,0.0882,0.0546,0.0639,0.062,0.0757,0.0583,0.1056,0.0527,0.062,-0.0171,0.1019,0.0589,0.0826,0.0907,0.077,0.1193,0.077,0.0689,0.0626,0.0265,0.0863,-0.4262,-0.0527,0.0452,0.067,0.0408,0.0508,0.0788,0.0894,0.0371,0.0689
10/25/2022,1.8759,0.0815,0.0044,0.0289,-0.0263,-0.0624,-0.0587,-0.0336,-0.0403,0.0148,-0.0195,0.0754,0.0938,0.0809,0.0901,0.0264,0.0681,0.0203,0.0381,0.0258,0.043,0.0546,0.0319,0.0123,0.0589,0.1122,0.0374,-0.0305,0.0901,0.0295,0.0442,0.1177,0.1079,0.0987,0.0901,0.0889,0.0577,0.0368,0.0919,-0.1194,0.0608,0.0393,0.0203,0.0289,0.0252,0.0546,0.0711,0.0883,0.0258
10/24/2022,1.5931,0.0167,0.0789,0.0033,-0.0948,-0.098,0.0251,-0.1063,-0.0191,-0.0204,-0.0031,0.0533,0.0212,0.077,0.0898,0.0488,0.0251,0.0699,0.0712,0.018,0.0417,0.0879,0.0411,0.0635,0.0456,0.1052,0.0885,0.0417,0.0936,-0.0012,0.0821,0.1225,0.0904,0.1045,0.0949,0.0706,0.084,0.0616,0.0635,-0.4984,-0.0794,0.0642,0.0802,0.0456,0.0622,0.0738,0.0565,0.0853,0.0648
10/23/2022,1.2357,0.0584,-0.016,0.0381,-0.0782,-0.0282,-0.02,-0.064,0.0124,0.0923,-0.0451,0.0753,0.0327,0.0551,0.0287,0.0828,0.0801,0.0463,0.0808,0.0239,0.0713,0.0314,0.0057,-0.0058,0.0909,0.0422,0.0882,0.0287,0.0787,-0.062,0.0571,0.1092,0.0855,0.0841,0.1126,0.1051,0.0537,0.0611,0.0206,-0.5266,-0.0898,0.0145,0.0206,0.0151,0.099,0.0652,0.0429,0.026,0.0551
